experiment,instrument,run,spots,bases,size,published
ERX556089[accn],Illumina HiSeq 2000,ERR599161,"45,834,609",9.2G,5.4Gb,2014-09-13
ERX552269[accn],Illumina HiSeq 2000,ERR594285,"90,034,169",18G,10.8Gb,2014-09-07
ERX552269[accn],Illumina HiSeq 2000,ERR594285,"90,034,169",18G,10.8Gb,2014-09-07
ERX552239[accn],Illumina HiSeq 2000,ERR594343,"153,406,468",30.7G,17.9Gb,2014-09-07
ERX552239[accn],Illumina HiSeq 2000,ERR594343,"153,406,468",30.7G,17.9Gb,2014-09-07
ERX552284[accn],Illumina HiSeq 2000,ERR594338,"168,021,939",33.2G,20.4Gb,2014-09-07
ERX552284[accn],Illumina HiSeq 2000,ERR594338,"168,021,939",33.2G,20.4Gb,2014-09-07
ERX555908[accn],Illumina HiSeq 2000,ERR599066,"40,806,380",8.1G,4.9Gb,2014-09-13
ERX555908[accn],Illumina HiSeq 2000,ERR599066,"40,806,380",8.1G,4.9Gb,2014-09-13
ERX555938[accn],Illumina HiSeq 2000,ERR599091,"40,691,545",8.1G,4.8Gb,2014-09-13
ERX555938[accn],Illumina HiSeq 2000,ERR599091,"40,691,545",8.1G,4.8Gb,2014-09-13
ERX556044[accn],Illumina HiSeq 2000,ERR599114,"40,936,449",8.2G,4.8Gb,2014-09-13
ERX556044[accn],Illumina HiSeq 2000,ERR599114,"40,936,449",8.2G,4.8Gb,2014-09-13
ERX555960[accn],Illumina HiSeq 2000,ERR599119,"41,818,200",8.4G,4.9Gb,2014-09-13
ERX555960[accn],Illumina HiSeq 2000,ERR599119,"41,818,200",8.4G,4.9Gb,2014-09-13
ERX552292[accn],Illumina HiSeq 2000,ERR594344,"87,247,031",17.2G,11.4Gb,2014-09-07
ERX552292[accn],Illumina HiSeq 2000,ERR594344,"87,247,031",17.2G,11.4Gb,2014-09-07
ERX552287[accn],Illumina HiSeq 2000,ERR594339,"190,451,809",37.6G,24.8Gb,2014-09-07
ERX552287[accn],Illumina HiSeq 2000,ERR594339,"190,451,809",37.6G,24.8Gb,2014-09-07
ERX552276[accn],Illumina HiSeq 2000,ERR594323,"174,100,100",33.7G,22.4Gb,2014-09-07
ERX552276[accn],Illumina HiSeq 2000,ERR594323,"174,100,100",33.7G,22.4Gb,2014-09-07
ERX555935[accn],Illumina HiSeq 2000,ERR599156,"185,401,512",36.5G,23.5Gb,2014-09-13
ERX555935[accn],Illumina HiSeq 2000,ERR599156,"185,401,512",36.5G,23.5Gb,2014-09-13
ERX552285[accn],Illumina HiSeq 2000,ERR594341,"103,829,881",20.3G,13.6Gb,2014-09-07
ERX552285[accn],Illumina HiSeq 2000,ERR594341,"103,829,881",20.3G,13.6Gb,2014-09-07
ERX552256[accn],Illumina HiSeq 2000,ERR594342,"177,692,252",35.1G,22.8Gb,2014-09-07
ERX552256[accn],Illumina HiSeq 2000,ERR594342,"177,692,252",35.1G,22.8Gb,2014-09-07
ERX552249[accn],Illumina HiSeq 2000,ERR594300,"196,640,054",38.5G,26.2Gb,2014-09-07
ERX552249[accn],Illumina HiSeq 2000,ERR594300,"196,640,054",38.5G,26.2Gb,2014-09-07
ERX555990[accn],Illumina HiSeq 2000,ERR599038,"153,192,261",30.4G,18.2Gb,2014-09-13
ERX555990[accn],Illumina HiSeq 2000,ERR599038,"153,192,261",30.4G,18.2Gb,2014-09-13
ERX556134[accn],Illumina HiSeq 2000,ERR599032,"148,907,935",29.6G,17.5Gb,2014-09-13
ERX556134[accn],Illumina HiSeq 2000,ERR599032,"148,907,935",29.6G,17.5Gb,2014-09-13
ERX948037[accn],Illumina HiSeq 2000,ERR868384,"190,366,655",37.3G,22.9Gb,2015-05-06
ERX948037[accn],Illumina HiSeq 2000,ERR868384,"190,366,655",37.3G,22.9Gb,2015-05-06
ERX556094[accn],Illumina HiSeq 2000,ERR599142,"166,713,789",33G,20.2Gb,2014-09-13
SRX2937219[accn],NextSeq 550,SRR5720335,"34,743,413",10.4G,4.2Gb,2018-05-01
SRX2937219[accn],NextSeq 550,SRR5720335,"34,743,413",10.4G,4.2Gb,2018-05-01
SRX2937212[accn],NextSeq 550,SRR5720342,"31,522,929",9.5G,3.8Gb,2018-05-01
SRX2937212[accn],NextSeq 550,SRR5720342,"31,522,929",9.5G,3.8Gb,2018-05-01
SRX2937211[accn],NextSeq 550,SRR5720343,"28,856,326",8.7G,3.6Gb,2018-05-01
SRX2937211[accn],NextSeq 550,SRR5720343,"28,856,326",8.7G,3.6Gb,2018-05-01
SRX2937320[accn],NextSeq 550,SRR5720234,"26,654,563",8G,3.3Gb,2018-05-01
SRX2937320[accn],NextSeq 550,SRR5720234,"26,654,563",8G,3.3Gb,2018-05-01
SRX2937321[accn],NextSeq 550,SRR5720233,"20,031,665",6G,2.5Gb,2018-05-01
SRX2937321[accn],NextSeq 550,SRR5720233,"20,031,665",6G,2.5Gb,2018-05-01
SRX2937322[accn],NextSeq 550,SRR5720232,"27,855,946",8.4G,3.2Gb,2018-05-01
SRX2937322[accn],NextSeq 550,SRR5720232,"27,855,946",8.4G,3.2Gb,2018-05-01
SRX2937323[accn],NextSeq 550,SRR5720231,"27,754,160",8.3G,3.4Gb,2018-05-01
SRX2937323[accn],NextSeq 550,SRR5720231,"27,754,160",8.3G,3.4Gb,2018-05-01
SRX2937316[accn],NextSeq 550,SRR5720238,"26,097,780",7.8G,3.3Gb,2018-05-01
SRX2937316[accn],NextSeq 550,SRR5720238,"26,097,780",7.8G,3.3Gb,2018-05-01
SRX2937317[accn],NextSeq 550,SRR5720237,"27,661,750",8.3G,3.5Gb,2018-05-01
SRX2937317[accn],NextSeq 550,SRR5720237,"27,661,750",8.3G,3.5Gb,2018-05-01
SRX2937318[accn],NextSeq 550,SRR5720236,"40,112,857",12G,4.9Gb,2018-05-01
SRX2937318[accn],NextSeq 550,SRR5720236,"40,112,857",12G,4.9Gb,2018-05-01
SRX2937319[accn],NextSeq 550,SRR5720235,"13,300,975",4G,1.6Gb,2018-05-01
SRX2937319[accn],NextSeq 550,SRR5720235,"13,300,975",4G,1.6Gb,2018-05-01
SRX2937324[accn],NextSeq 550,SRR5720230,"33,880,679",10.2G,4.2Gb,2018-05-01
SRX2937324[accn],NextSeq 550,SRR5720230,"33,880,679",10.2G,4.2Gb,2018-05-01
SRX2937325[accn],NextSeq 550,SRR5720229,"33,805,701",10.1G,4.2Gb,2018-05-01
SRX2937325[accn],NextSeq 550,SRR5720229,"33,805,701",10.1G,4.2Gb,2018-05-01
SRX2937268[accn],NextSeq 550,SRR5720286,"12,732,789",3.8G,1.5Gb,2018-05-01
SRX2937268[accn],NextSeq 550,SRR5720286,"12,732,789",3.8G,1.5Gb,2018-05-01
SRX2937269[accn],NextSeq 550,SRR5720285,"40,710,568",12.2G,4.9Gb,2018-05-01
SRX2937269[accn],NextSeq 550,SRR5720285,"40,710,568",12.2G,4.9Gb,2018-05-01
SRX2937299[accn],NextSeq 550,SRR5720255,"37,218,319",11.2G,4.6Gb,2018-05-01
SRX2937299[accn],NextSeq 550,SRR5720255,"37,218,319",11.2G,4.6Gb,2018-05-01
SRX2937298[accn],NextSeq 550,SRR5720256,"35,777,935",10.7G,4.4Gb,2018-05-01
SRX2937298[accn],NextSeq 550,SRR5720256,"35,777,935",10.7G,4.4Gb,2018-05-01
SRX2937305[accn],NextSeq 550,SRR5720249,"42,389,421",12.7G,5.1Gb,2018-05-01
SRX2937305[accn],NextSeq 550,SRR5720249,"42,389,421",12.7G,5.1Gb,2018-05-01
SRX2937304[accn],NextSeq 550,SRR5720250,"47,629,264",14.3G,5.8Gb,2018-05-01
SRX2937304[accn],NextSeq 550,SRR5720250,"47,629,264",14.3G,5.8Gb,2018-05-01
SRX2937303[accn],NextSeq 550,SRR5720251,"17,374,067",5.2G,2.2Gb,2018-05-01
SRX2937303[accn],NextSeq 550,SRR5720251,"17,374,067",5.2G,2.2Gb,2018-05-01
SRX2937302[accn],NextSeq 550,SRR5720252,"30,163,252",9G,3.7Gb,2018-05-01
SRX2937302[accn],NextSeq 550,SRR5720252,"30,163,252",9G,3.7Gb,2018-05-01
SRX2937210[accn],NextSeq 550,SRR5720344,"23,249,078",7G,2.9Gb,2018-05-01
SRX2937210[accn],NextSeq 550,SRR5720344,"23,249,078",7G,2.9Gb,2018-05-01
SRX2937247[accn],NextSeq 550,SRR5720307,"18,278,548",5.5G,2.2Gb,2018-05-01
SRX2937247[accn],NextSeq 550,SRR5720307,"18,278,548",5.5G,2.2Gb,2018-05-01
SRX2937274[accn],NextSeq 550,SRR5720280,"37,895,083",11.4G,4.9Gb,2018-05-01
SRX2937274[accn],NextSeq 550,SRR5720280,"37,895,083",11.4G,4.9Gb,2018-05-01
SRX2937275[accn],NextSeq 550,SRR5720279,"31,018,220",9.3G,4Gb,2018-05-01
SRX2937275[accn],NextSeq 550,SRR5720279,"31,018,220",9.3G,4Gb,2018-05-01
SRX2937276[accn],NextSeq 550,SRR5720278,"24,861,137",7.5G,3.2Gb,2018-05-01
SRX2937276[accn],NextSeq 550,SRR5720278,"24,861,137",7.5G,3.2Gb,2018-05-01
SRX2937277[accn],NextSeq 550,SRR5720277,"30,565,919",9.2G,3.9Gb,2018-05-01
SRX2937277[accn],NextSeq 550,SRR5720277,"30,565,919",9.2G,3.9Gb,2018-05-01
SRX2937270[accn],NextSeq 550,SRR5720284,"32,686,035",9.8G,4.2Gb,2018-05-01
SRX2937270[accn],NextSeq 550,SRR5720284,"32,686,035",9.8G,4.2Gb,2018-05-01
SRX2937271[accn],NextSeq 550,SRR5720283,"21,770,198",6.5G,2.6Gb,2018-05-01
SRX2937271[accn],NextSeq 550,SRR5720283,"21,770,198",6.5G,2.6Gb,2018-05-01
SRX2937272[accn],NextSeq 550,SRR5720282,"31,485,248",9.4G,4Gb,2018-05-01
SRX2937272[accn],NextSeq 550,SRR5720282,"31,485,248",9.4G,4Gb,2018-05-01
SRX2937273[accn],NextSeq 550,SRR5720281,"33,845,957",10.2G,4.4Gb,2018-05-01
SRX2937273[accn],NextSeq 550,SRR5720281,"33,845,957",10.2G,4.4Gb,2018-05-01
SRX2937278[accn],NextSeq 550,SRR5720276,"24,558,490",7.4G,3.2Gb,2018-05-01
SRX2937278[accn],NextSeq 550,SRR5720276,"24,558,490",7.4G,3.2Gb,2018-05-01
SRX2937279[accn],NextSeq 550,SRR5720275,"39,505,982",11.9G,5Gb,2018-05-01
SRX2937279[accn],NextSeq 550,SRR5720275,"39,505,982",11.9G,5Gb,2018-05-01
SRX2937293[accn],NextSeq 550,SRR5720261,"29,153,986",8.7G,3.7Gb,2018-05-01
SRX2937293[accn],NextSeq 550,SRR5720261,"29,153,986",8.7G,3.7Gb,2018-05-01
SRX2937292[accn],NextSeq 550,SRR5720262,"22,769,159",6.8G,2.9Gb,2018-05-01
SRX2937292[accn],NextSeq 550,SRR5720262,"22,769,159",6.8G,2.9Gb,2018-05-01
SRX2937291[accn],NextSeq 550,SRR5720263,"31,385,119",9.4G,4Gb,2018-05-01
SRX2937291[accn],NextSeq 550,SRR5720263,"31,385,119",9.4G,4Gb,2018-05-01
SRX2937290[accn],NextSeq 550,SRR5720264,"18,682,062",5.6G,2.4Gb,2018-05-01
SRX2937290[accn],NextSeq 550,SRR5720264,"18,682,062",5.6G,2.4Gb,2018-05-01
SRX2937297[accn],NextSeq 550,SRR5720257,"14,907,037",4.5G,1.7Gb,2018-05-01
SRX2937297[accn],NextSeq 550,SRR5720257,"14,907,037",4.5G,1.7Gb,2018-05-01
SRX2937296[accn],NextSeq 550,SRR5720258,"21,495,920",6.4G,2.5Gb,2018-05-01
SRX2937296[accn],NextSeq 550,SRR5720258,"21,495,920",6.4G,2.5Gb,2018-05-01
SRX2937295[accn],NextSeq 550,SRR5720259,"64,480,797",19.3G,8.3Gb,2018-05-01
SRX2937295[accn],NextSeq 550,SRR5720259,"64,480,797",19.3G,8.3Gb,2018-05-01
SRX2937294[accn],NextSeq 550,SRR5720260,"12,568,946",3.8G,1.5Gb,2018-05-01
SRX2937294[accn],NextSeq 550,SRR5720260,"12,568,946",3.8G,1.5Gb,2018-05-01
SRX2937301[accn],NextSeq 550,SRR5720253,"20,315,575",6.1G,2.3Gb,2018-05-01
SRX2937301[accn],NextSeq 550,SRR5720253,"20,315,575",6.1G,2.3Gb,2018-05-01
SRX2937300[accn],NextSeq 550,SRR5720254,"51,753,735",15.5G,6.7Gb,2018-05-01
SRX2937300[accn],NextSeq 550,SRR5720254,"51,753,735",15.5G,6.7Gb,2018-05-01
SRX2937233[accn],NextSeq 550,SRR5720321,"22,106,643",6.6G,2.6Gb,2018-05-01
SRX2937233[accn],NextSeq 550,SRR5720321,"22,106,643",6.6G,2.6Gb,2018-05-01
SRX2937234[accn],NextSeq 550,SRR5720320,"52,129,751",15.6G,6.7Gb,2018-05-01
SRX2937234[accn],NextSeq 550,SRR5720320,"52,129,751",15.6G,6.7Gb,2018-05-01
SRX2937231[accn],NextSeq 550,SRR5720323,"37,421,267",11.2G,4.4Gb,2018-05-01
SRX2937231[accn],NextSeq 550,SRR5720323,"37,421,267",11.2G,4.4Gb,2018-05-01
SRX2937232[accn],NextSeq 550,SRR5720322,"32,403,141",9.7G,3.8Gb,2018-05-01
SRX2937232[accn],NextSeq 550,SRR5720322,"32,403,141",9.7G,3.8Gb,2018-05-01
SRX2937235[accn],NextSeq 550,SRR5720319,"33,499,189",10G,3.9Gb,2018-05-01
SRX2937235[accn],NextSeq 550,SRR5720319,"33,499,189",10G,3.9Gb,2018-05-01
SRX2937236[accn],NextSeq 550,SRR5720318,"34,361,585",10.3G,4Gb,2018-05-01
SRX2937236[accn],NextSeq 550,SRR5720318,"34,361,585",10.3G,4Gb,2018-05-01
SRX3595720[accn],NextSeq 550,SRR6507279,"50,232,751",15.1G,5.8Gb,2018-05-01
SRX3595720[accn],NextSeq 550,SRR6507279,"50,232,751",15.1G,5.8Gb,2018-05-01
ERX556094[accn],Illumina HiSeq 2000,ERR599142,"166,713,789",33G,20.2Gb,2014-09-13
ERX556017[accn],Illumina HiSeq 2000,ERR598995,"261,310,241",51.2G,35.3Gb,2014-09-13
ERX556017[accn],Illumina HiSeq 2000,ERR598995,"261,310,241",51.2G,35.3Gb,2014-09-13
ERX556114[accn],Illumina HiSeq 2000,ERR598980,"203,947,262",40.1G,25.7Gb,2014-09-13
ERX556114[accn],Illumina HiSeq 2000,ERR598980,"203,947,262",40.1G,25.7Gb,2014-09-13
ERX947957[accn],Illumina HiSeq 2000,ERR868490,"171,808,384",33.8G,22Gb,2015-05-06
ERX947957[accn],Illumina HiSeq 2000,ERR868490,"171,808,384",33.8G,22Gb,2015-05-06
ERX555967[accn],Illumina HiSeq 2000,ERR599052,"269,556,882",53.5G,35.3Gb,2014-09-13
ERX555967[accn],Illumina HiSeq 2000,ERR599052,"269,556,882",53.5G,35.3Gb,2014-09-13
ERX555907[accn],Illumina HiSeq 2000,ERR598942,"179,642,130",35.5G,22.4Gb,2014-09-13
ERX555907[accn],Illumina HiSeq 2000,ERR598942,"179,642,130",35.5G,22.4Gb,2014-09-13
ERX556033[accn],Illumina HiSeq 2000,ERR599115,"218,908,096",42.9G,27.7Gb,2014-09-13
ERX556033[accn],Illumina HiSeq 2000,ERR599115,"218,908,096",42.9G,27.7Gb,2014-09-13
ERX953568[accn],Illumina HiSeq 2000,ERR873960,"90,433,621",17.9G,11.2Gb,2015-05-08
ERX953568[accn],Illumina HiSeq 2000,ERR873960,"90,433,621",17.9G,11.2Gb,2015-05-08
ERX953569[accn],Illumina HiSeq 2000,ERR873967,"117,101,104",23.3G,13.8Gb,2015-05-08
ERX953569[accn],Illumina HiSeq 2000,ERR873967,"117,101,104",23.3G,13.8Gb,2015-05-08
ERX556031[accn],Illumina HiSeq 2000,ERR598989,"185,571,189",36.5G,23.7Gb,2014-09-13
ERX556104[accn],Illumina HiSeq 2000,ERR598987,"47,664,457",9.5G,5.7Gb,2014-09-13
ERX556104[accn],Illumina HiSeq 2000,ERR598987,"47,664,457",9.5G,5.7Gb,2014-09-13
ERX556115[accn],Illumina HiSeq 2000,ERR599070,"48,178,486",9.6G,5.7Gb,2014-09-13
ERX556115[accn],Illumina HiSeq 2000,ERR599070,"48,178,486",9.6G,5.7Gb,2014-09-13
ERX555920[accn],Illumina HiSeq 2000,ERR599099,"48,399,126",9.7G,5.7Gb,2014-09-13
ERX555920[accn],Illumina HiSeq 2000,ERR599099,"48,399,126",9.7G,5.7Gb,2014-09-13
ERX556097[accn],Illumina HiSeq 2000,ERR599147,"48,293,452",9.6G,5.7Gb,2014-09-13
ERX556097[accn],Illumina HiSeq 2000,ERR599147,"48,293,452",9.6G,5.7Gb,2014-09-13
ERX555937[accn],Illumina HiSeq 2000,ERR599015,"50,273,149",10G,6.1Gb,2014-09-13
ERX555937[accn],Illumina HiSeq 2000,ERR599015,"50,273,149",10G,6.1Gb,2014-09-13
ERX555910[accn],Illumina HiSeq 2000,ERR599076,"50,282,559",10G,6Gb,2014-09-13
ERX555910[accn],Illumina HiSeq 2000,ERR599076,"50,282,559",10G,6Gb,2014-09-13
ERX556120[accn],Illumina HiSeq 2000,ERR599127,"50,405,180",10G,6Gb,2014-09-13
ERX556120[accn],Illumina HiSeq 2000,ERR599127,"50,405,180",10G,6Gb,2014-09-13
ERX556102[accn],Illumina HiSeq 2000,ERR599152,"50,396,310",10G,6Gb,2014-09-13
ERX556102[accn],Illumina HiSeq 2000,ERR599152,"50,396,310",10G,6Gb,2014-09-13
ERX948018[accn],Illumina HiSeq 2000,ERR868512,"192,076,666",38G,23.8Gb,2015-05-06
ERX948018[accn],Illumina HiSeq 2000,ERR868512,"192,076,666",38G,23.8Gb,2015-05-06
ERX556106[accn],Illumina HiSeq 2000,ERR599030,"171,139,183",34G,20.7Gb,2014-09-13
ERX556106[accn],Illumina HiSeq 2000,ERR599030,"171,139,183",34G,20.7Gb,2014-09-13
ERX555961[accn],Illumina HiSeq 2000,ERR599087,"195,911,486",38.6G,24.6Gb,2014-09-13
ERX555961[accn],Illumina HiSeq 2000,ERR599087,"195,911,486",38.6G,24.6Gb,2014-09-13
ERX556099[accn],Illumina HiSeq 2000,ERR599004,"42,908,792",8.5G,5.2Gb,2014-09-13
ERX556099[accn],Illumina HiSeq 2000,ERR599004,"42,908,792",8.5G,5.2Gb,2014-09-13
ERX556138[accn],Illumina HiSeq 2000,ERR599051,"43,410,937",8.6G,5.2Gb,2014-09-13
ERX556042[accn],Illumina HiSeq 2000,ERR599060,"43,396,387",8.6G,5.2Gb,2014-09-13
ERX555991[accn],Illumina HiSeq 2000,ERR599175,"43,396,741",8.6G,5.2Gb,2014-09-13
ERX555991[accn],Illumina HiSeq 2000,ERR599175,"43,396,741",8.6G,5.2Gb,2014-09-13
ERX948110[accn],Illumina HiSeq 2000,ERR868467,"179,865,947",35.4G,21.9Gb,2015-05-06
ERX948110[accn],Illumina HiSeq 2000,ERR868467,"179,865,947",35.4G,21.9Gb,2015-05-06
ERX556121[accn],Illumina HiSeq 2000,ERR599162,"185,167,291",36.8G,22.8Gb,2014-09-13
ERX556062[accn],Illumina HiSeq 2000,ERR599029,"171,199,015",33.9G,21.2Gb,2014-09-13
ERX556028[accn],Illumina HiSeq 2000,ERR599136,"157,141,812",31.2G,19.1Gb,2014-09-13
ERX556028[accn],Illumina HiSeq 2000,ERR599136,"157,141,812",31.2G,19.1Gb,2014-09-13
ERX556103[accn],Illumina HiSeq 2000,ERR599100,"155,790,912",30.9G,18.8Gb,2014-09-13
ERX556103[accn],Illumina HiSeq 2000,ERR599100,"155,790,912",30.9G,18.8Gb,2014-09-13
ERX555953[accn],Illumina HiSeq 2000,ERR598985,"164,118,504",32.4G,20.1Gb,2014-09-13
ERX555953[accn],Illumina HiSeq 2000,ERR598985,"164,118,504",32.4G,20.1Gb,2014-09-13
ERX948096[accn],Illumina HiSeq 2000,ERR868474,"179,903,731",35.4G,21.3Gb,2015-05-06
ERX948096[accn],Illumina HiSeq 2000,ERR868474,"179,903,731",35.4G,21.3Gb,2015-05-06
ERX953567[accn],Illumina HiSeq 2000,ERR873965,"198,838,096",35.6G,25.1Gb,2015-05-08
ERX953567[accn],Illumina HiSeq 2000,ERR873965,"198,838,096",35.6G,25.1Gb,2015-05-08
ERX947968[accn],Illumina HiSeq 2000,ERR868349,"224,612,180",43.9G,28.5Gb,2015-05-06
ERX947968[accn],Illumina HiSeq 2000,ERR868349,"224,612,180",43.9G,28.5Gb,2015-05-06
ERX948059[accn],Illumina HiSeq 2000,ERR868451,"195,222,326",38.1G,24.6Gb,2015-05-06
ERX948059[accn],Illumina HiSeq 2000,ERR868451,"195,222,326",38.1G,24.6Gb,2015-05-06
ERX556101[accn],Illumina HiSeq 2000,ERR598983,"176,015,464",34.7G,21.9Gb,2014-09-13
ERX556101[accn],Illumina HiSeq 2000,ERR598983,"176,015,464",34.7G,21.9Gb,2014-09-13
ERX555973[accn],Illumina HiSeq 2000,ERR599166,"177,112,313",35G,22.3Gb,2014-09-13
ERX555973[accn],Illumina HiSeq 2000,ERR599166,"177,112,313",35G,22.3Gb,2014-09-13
ERX948013[accn],Illumina HiSeq 2000,ERR868495,"166,673,756",32.5G,20.8Gb,2015-05-06
ERX948013[accn],Illumina HiSeq 2000,ERR868495,"166,673,756",32.5G,20.8Gb,2015-05-06
ERX556059[accn],Illumina HiSeq 2000,ERR598968,"169,471,567",33.6G,20.9Gb,2014-09-13
ERX556059[accn],Illumina HiSeq 2000,ERR598968,"169,471,567",33.6G,20.9Gb,2014-09-13
ERX556053[accn],Illumina HiSeq 2000,ERR599047,"153,923,288",30.5G,18.8Gb,2014-09-13
ERX556053[accn],Illumina HiSeq 2000,ERR599047,"153,923,288",30.5G,18.8Gb,2014-09-13
ERX948103[accn],Illumina HiSeq 2000,ERR868449,"194,159,973",38G,24.8Gb,2015-05-06
ERX948103[accn],Illumina HiSeq 2000,ERR868449,"194,159,973",38G,24.8Gb,2015-05-06
ERX555984[accn],Illumina HiSeq 2000,ERR599123,"173,119,198",34.1G,22.2Gb,2014-09-13
ERX555984[accn],Illumina HiSeq 2000,ERR599123,"173,119,198",34.1G,22.2Gb,2014-09-13
ERX556108[accn],Illumina HiSeq 2000,ERR598958,"169,860,924",33.5G,21.6Gb,2014-09-13
ERX556108[accn],Illumina HiSeq 2000,ERR598958,"169,860,924",33.5G,21.6Gb,2014-09-13
ERX948044[accn],Illumina HiSeq 2000,ERR868479,"183,737,037",36.2G,22.8Gb,2015-05-06
ERX948044[accn],Illumina HiSeq 2000,ERR868479,"183,737,037",36.2G,22.8Gb,2015-05-06
ERX556003[accn],Illumina HiSeq 2000,ERR598963,"178,945,938",35.3G,22.9Gb,2014-09-13
ERX556003[accn],Illumina HiSeq 2000,ERR598963,"178,945,938",35.3G,22.9Gb,2014-09-13
ERX556083[accn],Illumina HiSeq 2000,ERR598964,"194,032,897",38.1G,25.4Gb,2014-09-13
ERX556083[accn],Illumina HiSeq 2000,ERR598964,"194,032,897",38.1G,25.4Gb,2014-09-13
ERX947997[accn],Illumina HiSeq 2000,ERR868380,"151,039,980",29.7G,18.3Gb,2015-05-06
ERX947997[accn],Illumina HiSeq 2000,ERR868380,"151,039,980",29.7G,18.3Gb,2015-05-06
ERX556037[accn],Illumina HiSeq 2000,ERR599170,"193,884,779",38.2G,25.2Gb,2014-09-13
ERX556037[accn],Illumina HiSeq 2000,ERR599170,"193,884,779",38.2G,25.2Gb,2014-09-13
ERX555927[accn],Illumina HiSeq 2000,ERR598996,"182,027,367",36.1G,23.1Gb,2014-09-13
ERX555927[accn],Illumina HiSeq 2000,ERR598996,"182,027,367",36.1G,23.1Gb,2014-09-13
ERX555957[accn],Illumina HiSeq 2000,ERR598976,"198,143,365",39.1G,25.9Gb,2014-09-13
ERX555957[accn],Illumina HiSeq 2000,ERR598976,"198,143,365",39.1G,25.9Gb,2014-09-13
ERX556040[accn],Illumina HiSeq 2000,ERR598986,"184,769,144",36.2G,24.3Gb,2014-09-13
ERX556040[accn],Illumina HiSeq 2000,ERR598986,"184,769,144",36.2G,24.3Gb,2014-09-13
ERX556054[accn],Illumina HiSeq 2000,ERR599078,"164,620,027",32.7G,19.6Gb,2014-09-13
ERX556054[accn],Illumina HiSeq 2000,ERR599078,"164,620,027",32.7G,19.6Gb,2014-09-13
ERX556000[accn],Illumina HiSeq 2000,ERR598944,"172,787,280",34.2G,20.8Gb,2014-09-13
ERX556000[accn],Illumina HiSeq 2000,ERR598944,"172,787,280",34.2G,20.8Gb,2014-09-13
ERX947992[accn],Illumina HiSeq 2000,ERR868434,"172,870,247",34.1G,21.9Gb,2015-05-06
ERX947992[accn],Illumina HiSeq 2000,ERR868434,"172,870,247",34.1G,21.9Gb,2015-05-06
SRX3595719[accn],NextSeq 550,SRR6507280,"86,024,360",25.8G,9.8Gb,2018-05-01
SRX3595719[accn],NextSeq 550,SRR6507280,"86,024,360",25.8G,9.8Gb,2018-05-01
ERX1067839[accn],454 GS FLX Titanium,ERR986581,"339,209",189.2M,407.7Mb,2015-08-23
ERX1067840[accn],454 GS FLX Titanium,ERR986582,"424,775",228.7M,496.6Mb,2015-08-23
ERX1067842[accn],454 GS FLX Titanium,ERR986584,"288,735",158.2M,340.4Mb,2015-08-23
ERX1067843[accn],454 GS FLX Titanium,ERR986585,"209,811",110.5M,240.5Mb,2015-08-23
ERX1067845[accn],454 GS FLX Titanium,ERR986587,"145,482",77.8M,171.2Mb,2015-08-23
ERX1067846[accn],454 GS FLX Titanium,ERR986588,"386,358",207.6M,447Mb,2015-08-23
ERX1067847[accn],454 GS FLX Titanium,ERR986589,"347,468",258.6M,487.9Mb,2015-08-23
ERX1067849[accn],454 GS FLX Titanium,ERR986591,"440,618",235.3M,517Mb,2015-08-23
ERX1067850[accn],454 GS FLX Titanium,ERR986592,"228,192",120.2M,259.5Mb,2015-08-23
ERX1067851[accn],454 GS FLX Titanium,ERR986593,"214,648",152.3M,294.9Mb,2015-08-23
ERX1067853[accn],454 GS FLX Titanium,ERR986595,"341,501",216.9M,446.8Mb,2015-08-23
ERX1067854[accn],454 GS FLX Titanium,ERR986596,"173,189",93.5M,207.9Mb,2015-08-23
ERX1067856[accn],454 GS FLX Titanium,ERR986598,"253,553",166.1M,338Mb,2015-08-23
ERX1067857[accn],454 GS FLX Titanium,ERR986599,"333,324",182.5M,403.9Mb,2015-08-23
ERX1067859[accn],454 GS FLX Titanium,ERR986601,"309,926",164.9M,358.4Mb,2015-08-23
ERX1067860[accn],454 GS FLX Titanium,ERR986602,"314,983",168.3M,377.9Mb,2015-08-23
ERX1067862[accn],454 GS FLX Titanium,ERR986604,"385,460",209.5M,452.8Mb,2015-08-23
ERX1067863[accn],454 GS FLX Titanium,ERR986605,"284,703",156.4M,352.2Mb,2015-08-23
ERX1067865[accn],454 GS FLX Titanium,ERR986607,"554,947",301.6M,655Mb,2015-08-23
ERX1067866[accn],454 GS FLX Titanium,ERR986608,"583,624",311.8M,692.2Mb,2015-08-23
ERX1067867[accn],454 GS FLX Titanium,ERR986609,"620,372",341.7M,747.7Mb,2015-08-23
ERX1067868[accn],454 GS FLX Titanium,ERR986610,"568,256",301.6M,675.2Mb,2015-08-23
ERX1067869[accn],454 GS FLX Titanium,ERR986611,"339,017",185M,404.2Mb,2015-08-23
ERX1067870[accn],454 GS FLX Titanium,ERR986612,"362,123",189.7M,414.5Mb,2015-08-23
ERX1067872[accn],454 GS FLX Titanium,ERR986614,"207,511",110.5M,242.9Mb,2015-08-23
ERX1067873[accn],454 GS FLX Titanium,ERR986615,"270,443",139.8M,305.7Mb,2015-08-23
ERX1067875[accn],454 GS FLX Titanium,ERR986617,"268,725",150.9M,330.2Mb,2015-08-23
